archivo_origen,modelo,MR0,MP0,diff0,MR1,MP1,diff1,MR2,MP2,diff2
validacionmodelo_Otras cuentas por cobrar_True,Linear,3358004,3037251.912078137,320752.08792186296,3766737,3012758.1282756445,753978.8717243555,3756536,2922677.9498705827,833858.0501294173
validacionmodelo_Otras cuentas por pagar_True,Linear,14075139,13375772.237172818,699366.7628271822,14987231,13376010.566179898,1611220.4338201024,13527903,13351252.327168506,176650.67283149436
validacionmodelo_Otros activos_True,Linear,1792279,910563.9289564358,881715.0710435642,1718950,869128.2401976789,849821.7598023211,1567336,849345.2405327403,717990.7594672597
validacionmodelo_Otros ingresos (egresos) de la operación_True,Linear,-1540,268257.2286213138,-269797.2286213138,-5247,349111.6172470497,-354358.6172470497,4680,415964.5733974042,-411284.5733974042
"validacionmodelo_Participación en el resultado de subsidiarias no consolidadas, asociadas y negocios conjuntos_True",Linear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
"validacionmodelo_Propiedades, mobiliario y equipo_True",Linear,21498801,20705492.191161547,793308.8088384531,21397787,20535310.011587504,862476.9884124957,22029172,20060626.711347777,1968545.2886522224
validacionmodelo_Pérdida por valorización_True,Linear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
validacionmodelo_Resultado neto_True,Linear,4420136,29391505.425517503,-24971369.425517503,7102388,26583417.03370578,-19481029.03370578,9416839,24179699.75014008,-14762860.750140078
validacionmodelo_Resultado por intermediación_True,Linear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
validacionmodelo_Resultado por posición monetaria neto (margen financiero)_True,Linear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
validacionmodelo_Total ingresos_True,Linear,10927979,96668970.90939552,-85740991.90939553,20585147,80675179.29577067,-60090032.29577068,31405794,68479518.2162852,-37073724.2162852
validacionmodelo_True,Linear,280216243,273534474.9849143,6681768.015085697,290849436,275113812.1218469,15735623.878153086,293608122,276406618.6649718,17201503.33502817
validacionmodelo_Utilidad por valorización_True,Linear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
